row_id,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,timestamp,date,time,aqi_bucket
23376,2,827.79,0.0,7.63,27.18,4.71,22.0,37.1,8.61,2023-08-06 01:00:00,2023-08-06,01:00:00,Fair
23377,2,847.82,0.0,7.37,26.11,4.83,23.46,38.95,8.99,2023-08-06 02:00:00,2023-08-06,02:00:00,Fair
23378,3,907.9,0.0,7.8,25.03,5.25,26.6,43.08,9.75,2023-08-06 03:00:00,2023-08-06,03:00:00,Moderate
23379,3,1014.71,0.0,9.17,23.6,5.9,31.96,50.25,11.15,2023-08-06 04:00:00,2023-08-06,04:00:00,Moderate
23380,3,1255.04,0.02,12.85,20.21,7.15,44.51,66.64,13.81,2023-08-06 05:00:00,2023-08-06,05:00:00,Moderate
23381,5,2189.64,1.33,26.39,7.96,11.68,95.94,131.64,25.59,2023-08-06 06:00:00,2023-08-06,06:00:00,Very Poor
23382,5,3337.86,12.29,33.59,0.73,16.45,156.27,204.17,33.94,2023-08-06 07:00:00,2023-08-06,07:00:00,Very Poor
23383,5,3337.86,13.08,34.62,2.17,16.21,148.13,193.11,31.41,2023-08-06 08:00:00,2023-08-06,08:00:00,Very Poor
23384,5,2296.45,3.13,27.76,13.23,12.28,90.88,123.39,25.84,2023-08-06 09:00:00,2023-08-06,09:00:00,Very Poor
23385,3,1014.71,0.37,11.31,33.26,6.38,30.03,44.62,13.93,2023-08-06 10:00:00,2023-08-06,10:00:00,Moderate
23386,2,821.11,0.23,9.25,34.69,5.36,21.75,32.59,11.78,2023-08-06 11:00:00,2023-08-06,11:00:00,Fair
23387,2,727.65,0.19,8.14,35.41,4.65,17.63,26.59,10.39,2023-08-06 12:00:00,2023-08-06,12:00:00,Fair
23388,2,667.57,0.18,7.2,34.69,4.05,14.53,22.61,9.25,2023-08-06 13:00:00,2023-08-06,13:00:00,Fair
23389,2,640.87,0.21,7.03,34.69,3.81,13.44,21.42,8.61,2023-08-06 14:00:00,2023-08-06,14:00:00,Fair
23390,2,634.19,0.25,7.11,35.41,3.64,13.04,21.21,8.23,2023-08-06 15:00:00,2023-08-06,15:00:00,Fair
23391,2,714.3,0.48,9.0,36.12,4.11,15.83,26.17,9.37,2023-08-06 16:00:00,2023-08-06,16:00:00,Fair
23392,2,881.2,0.6,12.34,34.33,5.01,21.92,35.16,11.4,2023-08-06 17:00:00,2023-08-06,17:00:00,Fair
23393,3,1068.12,0.17,14.74,31.11,6.08,30.95,46.76,13.68,2023-08-06 18:00:00,2023-08-06,18:00:00,Moderate
23394,3,1241.68,0.0,15.77,31.47,7.21,41.25,60.28,16.09,2023-08-06 19:00:00,2023-08-06,19:00:00,Moderate
23395,3,1321.79,0.0,15.25,33.97,7.75,47.07,68.4,16.72,2023-08-06 20:00:00,2023-08-06,20:00:00,Moderate
23396,4,1361.85,0.0,14.74,35.05,7.87,50.77,73.03,16.72,2023-08-06 21:00:00,2023-08-06,21:00:00,Poor
23397,4,1348.5,0.0,14.74,34.33,7.63,50.08,72.53,15.83,2023-08-06 22:00:00,2023-08-06,22:00:00,Poor
23398,3,1148.22,0.0,12.34,35.05,6.32,38.94,58.51,11.78,2023-08-06 23:00:00,2023-08-06,23:00:00,Moderate
23399,3,1134.87,0.0,12.0,33.97,6.79,37.9,57.41,12.67,2023-08-07 00:00:00,2023-08-07,00:00:00,Moderate
23400,3,1161.58,0.0,11.31,33.62,7.21,40.09,61.04,13.43,2023-08-07 01:00:00,2023-08-07,01:00:00,Moderate
23401,3,1201.63,0.0,11.14,32.19,7.57,43.08,66.12,14.06,2023-08-07 02:00:00,2023-08-07,02:00:00,Moderate
23402,3,1281.74,0.0,11.82,29.68,8.11,47.67,73.17,14.95,2023-08-07 03:00:00,2023-08-07,03:00:00,Moderate
23403,4,1401.9,0.0,13.54,26.46,8.94,53.28,81.97,16.47,2023-08-07 04:00:00,2023-08-07,04:00:00,Poor
23404,4,1628.88,0.01,17.31,21.82,10.37,63.78,97.11,19.51,2023-08-07 05:00:00,2023-08-07,05:00:00,Poor
23405,5,2563.48,1.19,31.19,8.67,15.5,115.24,163.26,32.93,2023-08-07 06:00:00,2023-08-07,06:00:00,Very Poor
23406,5,3578.19,10.51,38.39,1.05,20.27,167.56,225.3,41.54,2023-08-07 07:00:00,2023-08-07,07:00:00,Very Poor
23407,5,3685.0,11.51,40.1,3.35,20.98,162.08,216.31,41.04,2023-08-07 08:00:00,2023-08-07,08:00:00,Very Poor
23408,5,2883.91,2.99,34.96,16.09,17.88,114.47,158.59,38.5,2023-08-07 09:00:00,2023-08-07,09:00:00,Very Poor
23409,3,1522.06,0.55,16.62,32.9,10.13,46.97,68.99,22.8,2023-08-07 10:00:00,2023-08-07,10:00:00,Moderate
23410,3,1174.93,0.65,11.82,43.63,8.11,34.05,50.43,18.24,2023-08-07 11:00:00,2023-08-07,11:00:00,Moderate
23411,3,1014.71,0.7,9.6,52.93,6.85,28.46,43.09,15.58,2023-08-07 12:00:00,2023-08-07,12:00:00,Moderate
23412,3,934.6,0.68,8.91,54.36,6.14,25.03,39.49,13.81,2023-08-07 13:00:00,2023-08-07,13:00:00,Moderate
23413,2,921.25,0.63,10.2,44.35,6.02,23.61,38.92,13.43,2023-08-07 14:00:00,2023-08-07,14:00:00,Fair
23414,2,934.6,0.5,11.65,35.41,5.96,23.0,38.05,12.79,2023-08-07 15:00:00,2023-08-07,15:00:00,Fair
23415,3,1014.71,0.66,14.05,29.68,6.26,25.24,42.58,14.19,2023-08-07 16:00:00,2023-08-07,16:00:00,Moderate
23416,3,1188.28,0.49,17.99,22.35,7.03,31.23,51.6,16.21,2023-08-07 17:00:00,2023-08-07,17:00:00,Moderate
23417,3,1388.55,0.22,20.39,17.34,8.23,41.94,65.16,19.0,2023-08-07 18:00:00,2023-08-07,18:00:00,Moderate
23418,4,1762.39,0.36,23.99,13.05,10.49,63.63,92.68,24.32,2023-08-07 19:00:00,2023-08-07,19:00:00,Poor
23419,5,2136.23,0.64,25.7,9.75,12.4,85.46,120.73,27.87,2023-08-07 20:00:00,2023-08-07,20:00:00,Very Poor
23420,5,2323.15,0.89,26.05,8.14,13.23,99.23,138.24,29.13,2023-08-07 21:00:00,2023-08-07,21:00:00,Very Poor
23421,5,2216.34,0.78,24.68,8.14,12.28,92.43,128.89,25.59,2023-08-07 22:00:00,2023-08-07,22:00:00,Very Poor
23422,4,1628.88,0.15,18.68,13.41,9.06,58.31,85.77,16.47,2023-08-07 23:00:00,2023-08-07,23:00:00,Poor
23423,3,1255.04,0.02,13.71,18.78,7.39,39.74,61.73,12.92,2023-08-08 00:00:00,2023-08-08,00:00:00,Moderate
23424,3,1041.41,0.01,10.28,22.89,6.5,31.54,51.0,11.15,2023-08-08 01:00:00,2023-08-08,01:00:00,Moderate
23425,3,947.95,0.0,8.91,25.39,6.2,27.79,45.27,10.64,2023-08-08 02:00:00,2023-08-08,02:00:00,Moderate
23426,3,921.25,0.0,8.57,26.46,6.32,26.6,42.74,10.64,2023-08-08 03:00:00,2023-08-08,03:00:00,Moderate
23427,3,947.95,0.0,9.0,26.82,6.68,26.5,41.51,10.89,2023-08-08 04:00:00,2023-08-08,04:00:00,Moderate
23428,3,1068.12,0.0,10.97,26.46,7.51,31.01,45.98,12.67,2023-08-08 05:00:00,2023-08-08,05:00:00,Moderate
23429,4,1548.77,0.04,18.85,21.64,10.25,53.94,73.56,19.51,2023-08-08 06:00:00,2023-08-08,06:00:00,Poor
23430,4,2002.72,1.17,26.05,19.31,12.52,71.89,95.07,24.57,2023-08-08 07:00:00,2023-08-08,07:00:00,Poor
23431,4,2136.23,2.79,24.33,41.48,12.64,74.83,100.3,25.84,2023-08-08 08:00:00,2023-08-08,08:00:00,Poor
23432,4,1842.5,1.82,16.11,77.96,10.85,63.36,88.62,24.07,2023-08-08 09:00:00,2023-08-08,09:00:00,Poor
23433,3,1214.98,0.96,8.4,79.39,6.79,36.8,54.1,15.83,2023-08-08 10:00:00,2023-08-08,10:00:00,Moderate
23434,3,1081.47,0.82,8.05,70.1,6.14,29.95,44.09,13.81,2023-08-08 11:00:00,2023-08-08,11:00:00,Moderate
23435,3,1054.76,0.65,9.17,59.37,5.96,27.08,39.79,12.79,2023-08-08 12:00:00,2023-08-08,12:00:00,Moderate
23436,3,1041.41,0.61,9.6,52.21,5.72,25.16,37.5,12.29,2023-08-08 13:00:00,2023-08-08,13:00:00,Moderate
23437,2,1014.71,0.73,9.0,53.64,5.42,23.35,35.24,11.53,2023-08-08 14:00:00,2023-08-08,14:00:00,Fair
23438,2,988.01,0.83,8.91,52.93,5.07,21.67,32.96,10.89,2023-08-08 15:00:00,2023-08-08,15:00:00,Fair
23439,2,1068.12,1.22,10.88,50.78,5.42,23.64,36.22,11.65,2023-08-08 16:00:00,2023-08-08,16:00:00,Fair
23440,3,1281.74,1.44,15.08,45.06,6.44,30.58,46.02,13.93,2023-08-08 17:00:00,2023-08-08,17:00:00,Moderate
23441,3,1522.06,0.46,19.36,33.26,7.75,41.52,60.27,16.97,2023-08-08 18:00:00,2023-08-08,18:00:00,Moderate
23442,4,1695.63,0.01,20.56,28.97,8.94,51.92,74.33,19.76,2023-08-08 19:00:00,2023-08-08,19:00:00,Poor
23443,4,1708.98,0.0,18.68,31.47,9.06,54.6,78.82,20.01,2023-08-08 20:00:00,2023-08-08,20:00:00,Poor
23444,4,1708.98,0.0,17.31,32.9,9.06,56.07,81.1,19.76,2023-08-08 21:00:00,2023-08-08,21:00:00,Poor
23445,4,1615.52,0.0,16.45,32.54,8.58,51.77,75.4,17.73,2023-08-08 22:00:00,2023-08-08,22:00:00,Poor
23446,3,1308.44,0.0,13.19,32.54,6.91,37.12,56.58,12.79,2023-08-08 23:00:00,2023-08-08,23:00:00,Moderate
23447,3,1121.52,0.0,10.71,32.54,6.02,29.96,47.44,10.77,2023-08-09 00:00:00,2023-08-09,00:00:00,Moderate
23448,3,1001.36,0.0,8.4,34.69,5.54,26.09,41.34,9.5,2023-08-09 01:00:00,2023-08-09,01:00:00,Moderate
23449,2,947.95,0.0,7.28,37.91,5.42,23.72,37.1,8.99,2023-08-09 02:00:00,2023-08-09,02:00:00,Fair
23450,2,907.9,0.0,7.03,39.34,5.54,22.9,35.61,9.12,2023-08-09 03:00:00,2023-08-09,03:00:00,Fair
23451,2,867.84,0.0,7.28,38.62,5.72,23.2,35.26,9.25,2023-08-09 04:00:00,2023-08-09,04:00:00,Fair
23452,3,934.6,0.0,9.34,36.48,6.62,28.15,41.06,10.77,2023-08-09 05:00:00,2023-08-09,05:00:00,Moderate
23453,4,1415.25,0.01,17.48,30.04,9.42,51.15,69.41,17.48,2023-08-09 06:00:00,2023-08-09,06:00:00,Poor
23454,4,1895.9,0.09,27.08,21.82,12.04,71.31,93.59,22.29,2023-08-09 07:00:00,2023-08-09,07:00:00,Poor
23455,4,1976.01,0.2,27.76,21.28,12.16,70.31,92.19,22.8,2023-08-09 08:00:00,2023-08-09,08:00:00,Poor
23456,4,1708.98,0.19,21.93,27.89,10.85,57.99,77.78,21.28,2023-08-09 09:00:00,2023-08-09,09:00:00,Poor
23457,3,1214.98,0.1,14.91,38.98,7.99,38.54,53.2,16.47,2023-08-09 10:00:00,2023-08-09,10:00:00,Moderate
23458,3,1001.36,0.05,12.0,44.35,6.62,28.71,40.84,13.68,2023-08-09 11:00:00,2023-08-09,11:00:00,Moderate
23459,2,854.49,0.02,9.94,47.92,5.36,21.51,31.14,11.15,2023-08-09 12:00:00,2023-08-09,12:00:00,Fair
23460,2,754.36,0.11,8.74,50.78,4.65,17.67,26.28,10.13,2023-08-09 13:00:00,2023-08-09,13:00:00,Fair
23461,2,767.71,0.2,9.17,51.5,4.71,17.36,25.97,10.26,2023-08-09 14:00:00,2023-08-09,14:00:00,Fair
23462,2,807.76,0.29,9.85,52.21,4.77,17.92,26.86,10.39,2023-08-09 15:00:00,2023-08-09,15:00:00,Fair
